No,Datetime,User,Text
2410,2019-09-15 11:21:23+00:00,gundalaofficial,Teman-teman sudah nonton Gundala? Pasti tau dong siapa-siapa saja mereka? Nah buat temen-temen yang belum tau harus cari tau dengan nonton film Gundala yaaa! #Gundala #GundalaDiToronto #TIFF19 #NegeriIniButuhPatriot #JagoanIndonesia #Gundala29Agustus #GundalaSedangTayang
2411,2019-09-15 11:14:32+00:00,supersonicsad,abis belanja paper instax kaget bener kurang sejam udah nyampe #gundala
2412,2019-09-15 11:13:54+00:00,el_fian,Gundala sangat tdk cocok utk anak2
2413,2019-09-15 11:04:57+00:00,kemalramadana,Day 37 #100daysofsketching #Gundala 
2414,2019-09-15 11:04:32+00:00,ryousei93,ðŽðŸðŸð¢ðœð¢ðšð¥ ð…ð¢ð«ð¬ð­ ð‹ð¨ð¨ð¤ ð†ð”ððƒð€ð‹ð€ (ðŸðŸŽðŸðŸ—) A Film By Joko Anwar Karena Kalau Kita Diam Saja Melihat Ketidakadilan Di Depan Mata Kita Itu Tandanya Kita Bukan Manusia Lagi Starring: Abimana Aryasatya Tara Basro Bront Palarae Muzakki Ramdhan #Gundala 
2415,2019-09-15 10:53:43+00:00,amrrahmadina,Ya emang kenapa kalo pake rok? #Gundala
2416,2019-09-15 10:52:33+00:00,lisyutrasmi,Nama admin : Sancaka #Gundala 
2417,2019-09-15 10:46:54+00:00,hoaaah,Pak irv menjelaskan semua ke-#gundala-hanku. Follow teman-teman 
2418,2019-09-15 10:40:54+00:00,faizcuk,#Gundala pro pohon tinggi berarti. #Gundala pecinta alam 
2419,2019-09-15 10:40:38+00:00,bumilangitcom,Terima kasih atas dukungan sobat Bumilangit. Berkat dukungan kalian kini jumlah followers Bumilangit telah mencapai 100.000 akun! . #Gundala #NegeriIniButuhPatriot #JagoanIndonesia #BCU #BCU101
2420,2019-09-15 10:19:03+00:00,tiyaradam,Dari semua anak Bapak aku paling takut sama yang ini #Gundala 
2421,2019-09-15 10:18:51+00:00,masirfan09,Tanggal segini baru nonton Gundala dan ternyata negeri ini memang (benar-benar) butuh patriot #Gundala
2422,2019-09-15 10:12:32+00:00,juraganxss,Overall that's a good start Negeri ini butuh Film Patriot. #Gundala
2423,2019-09-15 10:12:31+00:00,juraganxss,@jokoanwar duh telat nontonn :( 4/5. WE NEED MORE AWANG. Sama gw berekspetasi Pengkor lebih kuat dari itu ideologi nya madepp dahh cuman eksekusi ideologi kurang kuat menurut gw #Gundala
2424,2019-09-15 10:09:33+00:00,pmenesss,aku tuh bucin film gelud gelud. dikasih modelan #Gundala mah ya pasti demen. 
2425,2019-09-15 10:02:39+00:00,H4fizhIhsannagi,Sare ! Kamal Atmaja Sang Pembisik diperankan oleh Ari Tulang #KamalAtmaja #SangPembisik #AnakBapak #Gundala #Bumilangit #JagatSinemaBumilangit #BumilangitCinematicUniverse #JagoanIndonesia #NegeriIniButuhPatriotâ€¦ https://www.instagram.com/p/B2aygw9HBBO/?igshid=1btyigq3d8hhz
2426,2019-09-15 10:01:05+00:00,budis1909,Demi #Gundala ke Gresik pun dijalanin. Terima kasih mas @jokoanwar Itu...luar biasa. #cgv #gresik @CGV_ID
2427,2019-09-15 09:59:30+00:00,yukngobrol,Negeri ini butuh Patriot #gundala #filmindonesia https://www.instagram.com/p/B2bX2iShy0u/?igshid=1p2kbi7sa3zma
2428,2019-09-15 09:58:58+00:00,AswinDafry,Setelah menonton #Gundala bisa menikmati snack2 teori Dan easter eggs. Semoga bermanfaat 
2429,2019-09-15 09:57:21+00:00,softcaka,. (\__/) (â€¢ã……â€¢) wulan ladenin preman ï¼¿ãƒŽ ãƒ½ ãƒŽï¼¼ __ pasar depan rusun / `/ âŒ’ï¼¹âŒ’ ï¼¹ ãƒ½ siap ribut ( (ä¸‰ãƒ½äºº / | | ï¾‰âŒ’ï¼¼ ï¿£ï¿£ãƒ½ ãƒŽ ãƒ½ï¼¿ï¼¿ï¼¿ï¼žï½¤ï¼¿ï¼¿_ï¼ ï½œ( çŽ‹ ï¾‰ã€ˆ (\__/) /ï¾`ãƒ¼â€•å½¡\ (â€¢ã……â€¢) sancaka #Gundala
2430,2019-09-15 09:49:20+00:00,ysugond,Kayaknya mesti ntn #Gundala sekali lagi neh.... 
2431,2019-09-15 09:47:26+00:00,tombaroya,bang @jokoanwar mengapa ending pengkor anda buat begitu mudah terbunuh? knp gak dipenjara dulu gitu kayak joker? padahal udah keren dia menjadi Tuhanbagi pasukannya yg tersebar di slrh dunia. ketika bos nya dipenjara pasti anak2 buah pengkor mencari gundala scra brutal.#Gundala
2432,2019-09-15 09:47:25+00:00,ysugond,Hmm....menurut fans theory nya #Gundala karakter yg diperankan Dimas Danang adalah pengkhianat anak buah Pengkor yg disusupkan ke Rumah Perdamaian. Bisa jadi benar krn dia yg memberi no telp kantor Sancaka dan itu juga alasan kenapa Pengkor bisa muncul disana. Cc @jokoanwar
2433,2019-09-15 09:41:50+00:00,bumilangitcom,Dapet fanart keren nih dari Barak Hilmy! . #Gundala #NegeriIniButuhPatriot #JagoanIndonesia #BCU #BCU101
2434,2019-09-15 09:39:35+00:00,AbimanA_A,Kenapa pakai rok ? #gundala #wulan #sancaka https://www.instagram.com/p/B2bVk02HxLU/?igshid=cwu5nl0acg4t
2435,2019-09-15 09:35:21+00:00,AjizUnto,People are all over whoever he is who plays Pengkor. Does nobody appreciate how natural Lukman Sardi is? I don't know what it is about Indo movie scripts that makes it unbearably stiff in delivery. But not when Lukman Sardi does it. He real. #Gundala
2436,2019-09-15 09:34:33+00:00,frdht_,But damn i have so many questions that need to be answered. 1. Ke mana si Awang? 2. Ibunya Gundala kenapa gak jadi pulang? 3. Siapa yang nusuk bapaknya Sancaka? 4. Siapa yang nusuk Sancaka dan kenapa ngambil darahnya Sancaka? 5. KENAPA TARA BASRO CAKEP BANGET??? #Gundala
2437,2019-09-15 09:32:33+00:00,pmenesss,#Gundala . keren. film Indonesia yang banyak aksi bela diri gini selalu beda. dan film @jokoanwar selalu punya khas. pemain pemain yang sama tapi ga biasa.
2438,2019-09-15 09:30:51+00:00,VFidelTahalea,#Gundala #Joker
2439,2019-09-15 09:28:57+00:00,frdht_,Waktu dateng ke meet and greet cast #Gundala emang si Abimana aslinya lawak banget sih heran gua 
2440,2019-09-15 09:27:24+00:00,rizalekos_,Wow! @jokoanwar @gundalaofficial @TIFF_NET #Gundala #Gundaladitoronto
2441,2019-09-15 09:20:16+00:00,frdht_,Akhirnya loh nonton #Gundala!!!!! Tidak sempurna tapi epic banget sih warbyasak. Cara memperkenalkan karakter-karakternya juga oke (hint: anak Bapak). Gue suka banget jokesnya banyak yang kena juga lawak bat Gue antusias banget menyambut kelanjutan Bumi Langit Universe ini. 
2442,2019-09-15 09:17:40+00:00,fahmiade07,menembus toronto dulu baru hollywood #Gundala 
2443,2019-09-15 09:17:06+00:00,rkytbumilangit,Kita aminkan saja dulu semoga penayangan #Gundala di TIFF juga membuka kesempatan selanjutnya untuk Jagat Sinema Bumilangit 
2444,2019-09-15 09:08:02+00:00,haniifahc,HANDS ON! BABY HAS ARRIVED HEUHEU #Gundala 
2445,2019-09-15 09:01:02+00:00,akmalauliya__,Kyknya tau deh tempat yang stasiun terbengkalai di #Gundala . Dulu pas zaman smp mah masih bisa di akses dan buat foto foto. Tapi skaranh mah udah gak bisa masuk ke areal stasiun juga. Gak akan gua kasih tau mau coba dulu kesana mungkin bisaa wkwkwk 
2446,2019-09-15 09:00:02+00:00,cinematoday,ã‚¤ãƒ³ãƒ‰ãƒã‚·ã‚¢ç”£ã‚¹ãƒ¼ãƒ‘ãƒ¼ãƒ’ãƒ¼ãƒ­ãƒ¼æ˜ ç”»ã€2025å¹´ã¾ã§ã«8ä½œåˆ¶ä½œï¼BCUèª•ç”Ÿã¸ã€ç¬¬44å›žãƒˆãƒ­ãƒ³ãƒˆå›½éš›æ˜ ç”»ç¥­ã€‘ #ãƒˆãƒ­ãƒ³ãƒˆæ˜ ç”»ç¥­ #Gundala #MCU
2447,2019-09-15 08:56:14+00:00,AndykYoi,sadiiisss bang Sandi... tetap semangat... negeri ini butuh patriot #gundala
2448,2019-09-15 08:50:14+00:00,alexpiredd,Terimakasih kepada para crew atas dedikasi dan kerja kerasnya mas/mba/bang/kak Setiap detik di #Gundala sangat sangat berkesan 
2449,2019-09-15 08:14:58+00:00,bumilangitcom,Intip yuk fakta menarik tentang Mutiara Jenar yang diperankan oleh @Kelly_tandiono! . #Gundala #NegeriIniButuhPatriot #JagoanIndonesia #BCU #BCU101
2450,2019-09-15 08:13:00+00:00,bumimelangit,#Gundala memes for those with low-to-none standard of humour You're welcome. 
2451,2019-09-15 08:11:08+00:00,sidhanty,Abis nonton #Gundala Subhanallah Abimana ... 
2452,2019-09-15 08:09:41+00:00,ari_aditya,@VIVAcoid #StopMakeStupidPeopleFamous Lebih baik bahas prestasi positif anak muda Indonesia penerima beasiswa atau bagaimana mahasiswa Indonesia diluar negri meraih prestasinya bahas prestasi film #Gundala&amp
2453,2019-09-15 08:01:02+00:00,layardotid,Penggemar #jagatsinemabumilangit mana suaranya? Sudah pada tau dong yah karakter pertama yang dimunculkan di industri perfilman Indonesia itu adalah #gundala . Nah dari ke-6 patriot di atas siapa yah kira-kira patriot selanjutnya yang akan muncul? 
2454,2019-09-15 08:00:04+00:00,layardotid,Penggemar #jagatsinemabumilangit mana suaranya? Sudah pada tau dong yah karakter pertama yang dimunculkan di industri perfilman Indonesia itu adalah #gundala . Nah dari ke-6 patriot di atas siapa yah kira-kira patriot selanjutnya yang akan muncul? 
2455,2019-09-15 07:55:02+00:00,ihsanhamdani,Terimakasih Joko Anwar dan team terimakasih BumiLangit studio saya melihat masa depan cerah utk film dan munculnya sosok superhero2 lokal khas Indonesia. Really Proud. Really Appreciate it. Dan Pevita mengalihkan duniaku hahaha #Gundala #bumilangit
2456,2019-09-15 07:42:06+00:00,rkytbumilangit,Hoax & konspirasi yang mudah menyebar & dipercaya. Tenggang rasa antara rakyat & pemerintah. Konflik sosial politik yang secara sempurna digambarkan di #Gundala 
2457,2019-09-15 07:33:26+00:00,jokoanwar,Sudah. Sedang main di bioskop. #Gundala 
2458,2019-09-15 07:31:30+00:00,zb_jamal,Revisi UU KPK yang dibahas SINGKAT. Pimpinan KPK yang bermasalah. Apakah pemerintah sudah berada di genggaman #Pengkor? Bang @jokoanwar panggil #Gundala dong! #SaveKPK #KPKWajibIndependen
2459,2019-09-15 07:20:27+00:00,NBR90,Emang kalo pangdam di copot kebakaranya langsung brenti gitu.... #Gundala
2460,2019-09-15 07:04:10+00:00,boringbreaker,https://youtu.be/rOJVJ8au3dE Indonesian superhero film #Gundala wants to open a huge cinematic universe @bumilangitcom
2461,2019-09-15 06:55:13+00:00,dede_nuriman,Mantap bang jokan ditunggu gundala putra petir nya #Gundala
2462,2019-09-15 06:48:08+00:00,Ao2D,Me.. as a Casting Director of BCU announcing the Actor & Actress in Hollywood Gundala: Michael Shannon Sri Asih: ZoÃ« Kravitz Godam: Samuel L. Jackson Tira: Imogen Poots Si Buta: Steve Buscemi Mandala: Danny Trejo Written & Directed by @jokoanwar &amp
2463,2019-09-15 06:45:12+00:00,bydinipuspita,Walau begitu tetap ada pertanyaan yg masih belum terjawab yg menurutku jawabannya ada di film-film selanjutnya. Yakin sih ini AKU JADI NGGA SABAR BANGET NUNGGU FILM-FILM. SELANJUTNYA Menurutmu film #Gundala gimana? Eh kamu berapa kali nonton?
2464,2019-09-15 06:45:11+00:00,bydinipuspita,Nah setelah aku nonton film #Gundala untuk yg kedua kali aku kayak tercerahkan gitu loh karena ternyata memang ada beberapa detail yg kelewatan aku perhatiin Padahal aku termasuk orang yg detail loh Berarti @jokoanwar memang JENIUS 
2465,2019-09-15 06:42:06+00:00,fakhriyudha,Yayasan bapak sepertinya lebih becus mengurus permasalahan anak daripada kpai dan lentera anak #Gundala
2466,2019-09-15 06:35:12+00:00,Reza_Muntaziri,Ini lebih membanggakan #Gundala @jokoanwar tayang real di Hollywood dgn actor2 asli Indonesia ketimbang filmnya Livi yg sok Hollywood! #GundaladiToronto
2467,2019-09-15 06:21:29+00:00,bjsasai,It's #gundala
2468,2019-09-15 06:19:15+00:00,ianwongso,Nonton #Gundala yg kedua kalinya â€“ at Cinemaxx Living Plaza
2469,2019-09-15 06:11:51+00:00,risangpdk,Gundala Banting Setir for SCTV Cinematic Universe #Gundala 
2470,2019-09-15 05:59:46+00:00,noja_zuhaidha,Nonton #Gundala  finally 
2471,2019-09-15 05:54:20+00:00,bydinipuspita,Tapi berhubung rasa penasaran lebih kuat jadi nonton lagi deh ... dan nonton yg kedua kali ini ngga berasa kayak nonton yg kedua kali loh... Aneh ya Sekarang aku paham sih kenapa banyak orang yg nonton film #Gundala bahkan sampai 3-4-5 kali 
2472,2019-09-15 05:54:20+00:00,bydinipuspita,Nah tapi kalau aku nonton film #Gundala lagi kok kayak ada rasa ngga sanggup nonton cerita Sancaka waktu usia anak-anak Jiwa seorang ibuku bergejolak Anak sekecil itu ditinggal sendiri. Makan harus mengais-ngais. Sakit ngga ada yg nolongin. Berat banget hidupnya 
2473,2019-09-15 05:54:19+00:00,bydinipuspita,... aku merasa nyaman. Menurutku film #Gundala ini termasuk film yg walau aku udah tau jalan cerita dan akhir ceritanya tapi bikin aku mau nonton lagi dan lagi. Film yg bikin nyaman 
2474,2019-09-15 05:54:15+00:00,bydinipuspita,Setelah nonton film #Gundala pertama kali aku langsung pengen nonton lagi karena aku merasa banyak pertanyaan yg muncul yg bikin aku mikir Jangan-jangan jawabannya ada di film tapi kelewat aku perhatiin Selain itu ...
2475,2019-09-15 05:46:09+00:00,JungleLand_Indo,Jangan buang tiket nonton film GUNDALA karena dapat ditukarkan dengan DISKON 40% Jungleland. . WD Rp 99000 ( Ì¶RÌ¶pÌ¶ Ì¶1Ì¶6Ì¶5Ì¶Ì¶0Ì¶0Ì¶0Ì¶) WE Rp 132000 ( Ì¶RÌ¶pÌ¶ Ì¶2Ì¶2Ì¶0Ì¶Ì¶0Ì¶0Ì¶0Ì¶) . . http://www.jungleland.co.id #Jungleland #DuniaCeria #junglelandxgundala #gundala #negeriinibutuhpatriot
2476,2019-09-15 05:41:05+00:00,faris_fadjar,Mau ketemu aku lagi? Yuk nonton #Gundala 
2477,2019-09-15 05:34:00+00:00,arulfittron,Dengan pendekatan yang berbeda dan sangat lokal Gundala berhasil membuka halaman baru bagi perfilman Indonesia dan membuka awal perjalanan untuk Jagat Sinema Bumi Langit jilid pertama menuju langkah selanjutnya. #Gundala (2019) Review: http://bit.ly/ArulReviewGundala_
2478,2019-09-15 05:27:55+00:00,bydinipuspita,Akhirnya nonton film #Gundala lagi setelah satu minggu ragu-ragu ... dan seingatku baru kali ini aku nonton film lebih dari satu kali ketika filmnya masih dalam masa penayangan di bioskop 
2479,2019-09-15 05:11:11+00:00,mojosukapuyo,Bang @jokoanwar ini Sancaka ceritanya lagi jalan-jalan tapi ngeliat tindak kejahatan. Sayangnya doi gak bawa kostum kecuali helmnya doang. Langsung deh lari menuju TKP &amp
2480,2019-09-15 05:10:03+00:00,AbimanA_A,Team Wardrobe yang berjasa dari mulai mendesign sampai mengurusi baju ratusan pemain dan extras.. kalian luar biasa #belakanglayar #gundala https://www.instagram.com/p/B2a2ufzn9G3/?igshid=1x6mavodjoarc
2481,2019-09-15 05:05:39+00:00,DinovF,https://youtu.be/OJOvduNbFaw Wawancara pak agung karakter difilm gundala #Gundala #GundaladiToronto #gundala29agustus #GundalaFanArt #anakbapak #Gundalaquotes
2482,2019-09-15 04:56:29+00:00,ryanbayuap,SANCAKAA!!!! MAWAAANGG!!! #Gundala 
2483,2019-09-15 04:47:33+00:00,CINEMANIA_ID,WEEK IN REVIEW #47MetersDownuncaged https://melali.news/cinemania/47-meters-down-uncaged-teror-hiu-putih-di-reruntuhan-kuno/ #Gundala https://melali.news/cinemania/gundala-reboot-superhero-indonesia-yang-tampil-kolosal/
2484,2019-09-15 04:40:13+00:00,vivecatuva,Begitulah budaya nonton film di Indonesia... Review-nya dan pendapatnya kebanyakan ...asal ngomong asal asalan terus. #Gundala. percayalah kawanztrivia di dalam film Gundala itu bisa didapat di film yang keduaketiga kalinya nonton bisa lebih dapat lagi.
2485,2019-09-15 04:37:40+00:00,vivecatuva,Suka kesel sama mereka yang sok sok review film udah tahu skrip filmnya dibuat bertahun-tahun sotoy banget cuma sekali nonton bisa ungkapin kelemahannya.Udah tau cinematic Universe dianggap drama sinetron #Gundala.
2486,2019-09-15 04:25:52+00:00,aquawesome,jika aku seorang illustrator kejar tayang jadi #anakbapak #Gundala 
2487,2019-09-15 04:19:20+00:00,Tantastic_TJT,Udah tau belum mereka siapa?? Buat yang belum yuk nonton #GUNDALA! Mumpung masih tayang di bioskop . . #gundalamovie #screenplayfilms #tantaginting #tantagintingfilmproject #actors #indonesianactorâ€¦ https://www.instagram.com/p/B2aw7CyjtD8/?igshid=17whlvevxjod5
2488,2019-09-15 04:16:15+00:00,galihpepe,#gundala #gundalafanart #gundalapatriotpertama #bumilangitcinematicuniverse #trex #matteljurassicworld #snapsquad #snapsquadgoals #snapsques @Jakarta Indonesia https://www.instagram.com/p/B2awkrHnbWa1bjAhiFn0uYxWA-FKK1Y0IYbI5o0/?igshid=1gewggzoddodv
2489,2019-09-15 04:15:06+00:00,piko_1919,#gundala in real life cc: @jokoanwar
2490,2019-09-15 04:12:26+00:00,mirzaanantaw,Godam Fan Art Godam Created by widodo Noor Slamet Godam Own by @bumilangitcom #godam #bumilangit #bumilangitcinematicuniverse #jagatsinemabumilangit #bumilangitkomik #comic #comicbook #comicbookart #art #digitalart #digitalfanart #fanart #superhero #indonesia #gundala 
2491,2019-09-15 04:04:41+00:00,TeguhImamSuryaD,@KPI_Pusat melihat tayangan film #Gundala tgl 19 Juli 2019 negurnya hari gini? Apa sdh kordinasi sama @lsf_ri #ambyarr
2492,2019-09-15 04:01:55+00:00,LuckyR12,Sebentar... @jokoanwar @gundalaofficial #Gundala 
2493,2019-09-15 04:01:25+00:00,ywdahla,#Gundala
2494,2019-09-15 03:58:45+00:00,qamadhieta,Dari jagat Sinema Bumilangit gue nungguin banget era ini. 1. Gue suka sutradara Si Buta Dari Gua Hantu. 2. Babang Joe Taslim jadi Mandala. 3. Sri Asih bikin penasaran di #Gundala 4. Gue penggemar sejarah Indonesia era kerajaan. All the best @bumilangitcom
2495,2019-09-15 03:57:37+00:00,galihpepe,#gundala #gundalapatriotpertama #bumilangitcinematicuniverse #patriotpertama @Jakarta Indonesia https://www.instagram.com/p/B2aucO8nPdJYaCci8N2go_LGN1FkXNMj2_BFFg0/?igshid=p9zb99kffvjb
2496,2019-09-15 03:35:12+00:00,kursus24,Discussion of possible copyright infringement due to similarity (main idea scenes main concept) of the WB(Geffen) 1985 After Hours & Janji Joni(2005) by #martinscorsese can be read on https://www.kaskus.co.id/thread/5d7a872fc8393a112747a0d0/watdefak-film-th-2005-quotjanji-joniquot-joko-anwar-kayaknya-adaptasi-bebas-film-scorsese/ #jokoanwar #perempuantanahjahanam #gundala #livizheng #tiff2019
2497,2019-09-15 03:29:30+00:00,AwangManiaaa,Salah satu yg aktingnya bagus parah di film #Gundala itu menurut gw yg jadi pemain biola. Screentime-nya cuma dikit tapi keliatan banget senga+ngeselin+gilanya. Pas berantem juga keren+keliatan kesengaannya. Agak ga rela juga sih kalau dia ga nongol lagi di film BCU selanjutnya.
2498,2019-09-15 03:26:51+00:00,the_magdalene,Selamat #Gundala sukses di Toronto! You've come a long way ya Bang. Sukses terusss. @jokoanwar
2499,2019-09-15 03:08:56+00:00,TheCarlitoWay,.#Gundala going international! #TorontoFilmFestival #ScreenplayBumilangit
2500,2019-09-15 02:21:51+00:00,yulvie,#Gundala udah ga tayang di Tanjungpinang gue blom nonton 
2501,2019-09-15 02:01:32+00:00,Njot_Njotan,Gw jujur kecewa maaf ya mas. Tapi gw sangat appreciate sama konsep yg Bumi Langit Cinematic Universe dan gw bakal terus ikutin perkembangan2nya. Kecewa? Iya. Bangga? Juga iya. Mudah2an di film2 berikutnya kekecewaan gw berkurang. Sukses ya!! #Gundala @jokoanwar
2502,2019-09-15 01:58:54+00:00,rkytbumilangit,Kalau dirasa masih belum cukup tungguin ya kolaborasi podcast @idgeekinout x @sinemagerbanget yang nanti akan membahas detail scene per scene setelah mereka nobar #Gundala Nantikan kolaborasinya! 
2503,2019-09-15 01:58:53+00:00,rkytbumilangit,Untuk kalian yang senang berspekulasi soal #Gundala  ini ada salah satu tulisan yang membahas cukup dalam nih soal hal yang bikin bingung plus teori-teori konspirasi yang ada di filmnya ~ 
2504,2019-09-15 01:56:04+00:00,Njot_Njotan,Kalo pas scene kamarnya pengkor kbakar sama pas pasar kebakar kalo menurut gw sih ya sudah lah.. #Gundala @jokoanwar
2505,2019-09-15 01:53:12+00:00,Njot_Njotan,Pas opening gw nyaris kecewa dalem hati kayak jiaah.. pas gambar pabrik sebelum masuk ke refleksi di air kubangan. Tp untung cuma itu doang yg bikin jiaah.. #Gundala @jokoanwar
2506,2019-09-15 01:51:38+00:00,_remahbiskuit,#EfekGundala #AnakBapak #Gundala @jokoanwar
2507,2019-09-15 01:50:39+00:00,Njot_Njotan,Cameo2 yg dpt closeup feelnya ga dpt sayang aja padahal dah close up. #Gundala @jokoanwar
2508,2019-09-15 01:43:33+00:00,Njot_Njotan,Sorry to say i expect too much. Fightingnya kentang ekspektasi gw terlalu tinggi karena liat kang yayan di trailernya Gundala @jokoanwar #Gundala
2509,2019-09-15 01:17:34+00:00,ClarkMustaine,Gundala by 3 Days In October #gundalasongtribute #GundalaSongTribute https://youtu.be/bfBZkd-zMAk via @YouTube @bumilangitcom @jokoanwar #Gundala
2510,2019-09-15 01:04:24+00:00,Classyys,Sancaka?? #Gundala 
2511,2019-09-15 00:38:28+00:00,rkytbumilangit,Menurut kalian ada ngga koneksi di antara 2 twit dari @jokoanwar ini? Itu kan adegan saat......... #Gundala 
2512,2019-09-15 00:35:16+00:00,ericeric1118,Satria Dewa Cinematic Universe Vs Bumi Langit Cinematic Universe. This Country need Superhero. #bumilangit #satriadewa #gundala #gatotkaca
2513,2019-09-15 00:20:28+00:00,parttimefriend,#Gundala tonight at #TIFF19
2514,2019-09-14 23:44:01+00:00,Diddoe,Dear @jokoanwar  an honest rating for #Gundala : 1. Story n theme: 5.4 2. Dialog : 4.2 3. Screen Play : 4.3 4. Visual effect : 6.6 Total : 5.1
2515,2019-09-14 23:27:35+00:00,bumilangitfess,[BL] SPOILER . . Deleted Scene #Gundala saat Sri Asih mencahin botol kaca yang mengandung serum amoral https://twitter.com/panelkhusus/status/1172763190062510081/video/1
2516,2019-09-14 23:12:33+00:00,yuniemutia,Sancaka a.k.a #Gundala
2517,2019-09-14 22:54:44+00:00,bsn_sni,Siapa yang udah nonton #Gundala? Maafkan SNImin yang demam Gundala nih sampai berandai #SiRinoMaskotSNI punya kekuatan tandingan - Fans Gundala jangan emosi ya karena ada SNI tata cara proteksi dari sambaran petir loh yaitu SNI 03-6652-2002.
2518,2019-09-14 20:13:55+00:00,nelsonferish,#Gundala got 7.6 on @IMDb! Welldone sir @jokoanwar
2519,2019-09-14 18:28:15+00:00,indaNwulandari,Okey bang ntar weekday balik lagi ke bioskop nyamperin #Gundala ke empat kalinya mumpung masih ada
2520,2019-09-14 17:48:39+00:00,aldipeanutz,Yaaa emang niatnya mereka bikin filem banyak tapi atleast dalam 1 film haruslah komplit gitu kalo awalnya bagus ya sampe ending harus konsisten. Tapi untuk action choreography ama cinematography apalah itu 10000000000 keren banget cuk #Gundala
2521,2019-09-14 17:47:06+00:00,RobertAMitchell,Facebook friends for over ten years got to meet in real life at Joko's spectacular superhero movie midnight madness premiere Gundala! 09/11/19 photo by Ian Goring #Gundala #tiff19 #midnightmadness @Ryerson Theatreâ€¦ https://www.instagram.com/p/B2Zokejgqy4/?igshid=txo3y2pn3ojw
2522,2019-09-14 17:25:16+00:00,gilangfebriano,Dan saya tidak akan bilang film #gundala memiliki visual efx yg bagus atau buruk.
2523,2019-09-14 17:23:36+00:00,gilangfebriano,Baru pulang habis nonton #gundala
2524,2019-09-14 17:06:00+00:00,Dalidaulay,scene ini dr #gundala gila gila sukak bangett... 
2525,2019-09-14 16:55:32+00:00,gertrudis_rd,Malem2 nonton TIFF Q&A #Gundala jadi makin excited :D Ada beberapa trivia seru apalagi soal main villainnya! Bang @jokoanwar itu beneran nanti ada villain yg jauh lebih powerful dibandingkan si kakek2 di akhir film Gundala?
2526,2019-09-14 16:51:11+00:00,Acefacheif,Butuh #Gundala #RezimPenghancurBangsa
2527,2019-09-14 16:41:38+00:00,RaysaMrnd,Tapi nonton #Gundala emang bagus bgt lah sunggu tida menyesal 
2528,2019-09-14 16:41:34+00:00,RaysaMrnd,Pengen nonton #Gundala lagi 
2529,2019-09-14 16:40:00+00:00,idw666,i thin this is #gundala 
2530,2019-09-14 16:38:23+00:00,wolwol,Congratulation @jokoanwar An article about #gundala is on @verge
2531,2019-09-14 16:36:40+00:00,eggirifazri,#Gundala versi KW Super Gusnadi! 
2532,2019-09-14 16:35:03+00:00,reyshasrlp,sadar gak sih lo tiap ada Della Dartyan selalu ada adegan bawa rantang? #Gundala #LoveForSale2
2533,2019-09-14 16:34:06+00:00,BayuAnandi,Gundala keren parah!!! #Gundala
2534,2019-09-14 16:32:03+00:00,thameimei,Love the #TIFF19 ticket for #Gundala 
2535,2019-09-14 16:08:12+00:00,etherealys,wkwkwkw mau spazzing ini dulu #gundala
2536,2019-09-14 16:05:47+00:00,TaufiqZo,#Gundala 
2537,2019-09-14 15:56:33+00:00,wotonnie,@sudjiwotedjo melanjutkan hidup kembali itu soal gampang...hanya meninggalkan Masa lalu bukan perkara gampang  #Kiwilawuk #Gundala 
2538,2019-09-14 15:55:48+00:00,RaysaMrnd,Mas eh om @jokoanwar maap baru sempet nonton #Gundala tapi asli bagus banget banget sampe beberapa kali tepuk tangan sendiri. Sukaaaaa 
2539,2019-09-14 15:52:06+00:00,RIZAyMERCUR, #Gundala 
2540,2019-09-14 15:45:50+00:00,Refinahadi,Oiya selama nonton film #gundala pas scene ibu-ibu hamil mo disuntik serum gue elus-elus perut dong... Dan jadi paranoid sendiri wkwkwk gabisa bayangin kalo itu konspirasi terjadi sungguhan 
2541,2019-09-14 15:42:47+00:00,miri_miriam,#Gundala Cinematography 9/10 Choreography 8/10 Character 8.5/10 Plot 6.5/10 A lot of hah? e gimana? lohe? from my side Bbrp adegan mirroring Justice league bgt but overall not bad lah Fingers crossed untuk BCU
2542,2019-09-14 15:41:57+00:00,EkoTamba,Ga habis pikir sama orang tua yg bawa anaknya yg masih kecil buat nonton #Gundala. Udah jelas batasan usia penonton minimal 13 tahun.
2543,2019-09-14 15:38:41+00:00,EkoTamba,Td nonton #Gundala setengah jam pertama aku terenyuh dan mata berkaca kaca karena kisah masa kecil Sancaka. Kasihan kali weiii.
2544,2019-09-14 15:28:00+00:00,Nisaaaaaatlrdh,Good job!!! Sejauh ini #Gundala Film Indonesia terbaik yang saya tonton tahun ini Akan ada lanjutannya kan? 
2545,2019-09-14 15:27:15+00:00,anakpedigree,#Gundala Retriver...
2546,2019-09-14 15:16:27+00:00,meeeemet,haaaaaa iya. Apa karena sengaja soalnya bukan jadi conclusion di film #Gundala ini tapi kebangkitan orang itu (FYI yang sebut nama gundala cuma Ghazul itupun cuma sekali sepanjang film)
2547,2019-09-14 15:14:41+00:00,iiiiiaaaaaa_,#Gundala emang bagus banget siih actionnya dapatt ada sedikit horornya juga menurutku yang cemasan dan takut ini hahhaa.
2548,2019-09-14 15:14:19+00:00,AwangManiaaa,It's #Gundala collecting his superpower 
